haplogroup	n_samples	rho_age_kya	rho_ci95_lower_kya	rho_ci95_upper_kya	confidence	ml_age_kya	ml_ci95_lower_kya	ml_ci95_upper_kya	calibration_method	diff_kya	rel_diff_pct
C1b69a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7	7.0	11.3945	8.1556	14.6923	low	11.3945	8.1556	14.6923	rho_fallback_no_desc	0.0	0.0
C1b70	0.0				no_ci		7.7705		single_child_interpolation		
C1b70a	0.0				no_ci		3.8853		single_child_interpolation		
C1b70a1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b71	0.0				no_ci		7.7705		single_child_interpolation		
C1b71+152	0.0				no_ci						
C1b71_152						16.6062	15.541	17.677	ancestor_only		
C1b72	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b72'125	1.0	13.3705			no_ci	13.3705	0.0		rho_fallback_no_desc	0.0	0.0
C1b72a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b72b	0.0				no_ci		0.0		single_child_interpolation		
C1b72b1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b72b1^	0.0				no_ci		0.0		single_child_interpolation		
C1b73	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b75	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b76	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b77	0.0				no_ci		7.7705		single_child_interpolation		
C1b77+16189	0.0				no_ci						
C1b77_16189						16.6062	15.541	17.677	ancestor_only		
C1b78	5.0	23.6375	17.303	30.1496	low	13.0619	9.5866	16.6427	single_child_interpolation	-10.5756	44.740772078265465
C1b79	0.0				no_ci		0.0		single_child_interpolation		
C1b79'80	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b79^	0.0				no_ci		0.0		single_child_interpolation		
C1b79a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7a	4.0	7.8917	3.1362	12.7852	low	7.8917	3.1362	12.7852	rho_fallback_no_desc	0.0	0.0
C1b7a1	3.0	6.995	2.4241	11.6961	low	6.995	2.4241	11.6961	rho_fallback_no_desc	0.0	0.0
C1b7a1a	1.0	5.2164			no_ci	4.7902	1.212		single_child_interpolation	-0.4262000000000006	8.170385706617601
C1b7a1a1	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
C1b7a1a1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7a1a1b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7a1b	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
C1b7a1d	1.0	7.8917			no_ci	4.7902	1.212		single_child_interpolation	-3.1015000000000006	39.30078436838705
C1b7a1d1	1.0	2.5854			no_ci		0.606		single_child_interpolation		
C1b7a1d1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7a1e	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7a2	0.0				no_ci		1.5681		single_child_interpolation		
C1b7a2a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7a2a^	0.0				no_ci		0.784		single_child_interpolation		
C1b7a3	0.0				no_ci		1.5681		single_child_interpolation		
C1b7a3a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7b	2.0	5.2164	0.1025	10.5005	very_low	5.2164	0.1025	10.5005	rho_fallback_no_desc	0.0	0.0
C1b7b1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7b2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7b2a	0.0				no_ci		0.0		single_child_interpolation		
C1b7b2a1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7b2b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7b2b^	0.0				no_ci		0.0		single_child_interpolation		
C1b7b2c	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7b3	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
C1b7b4	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
C1b7c	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
C1b7d	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7e	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b7f	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b8	3.0	15.2335	11.5991	18.9362	low	11.8006	9.5342	14.107	single_child_interpolation	-3.4329	22.535202021859718
C1b80	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b81	0.0				no_ci		7.7705		single_child_interpolation		
C1b81a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b82	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b85	0.0				no_ci		7.7705		single_child_interpolation		
C1b85b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b88	0.0				no_ci		7.7705		single_child_interpolation		
C1b88a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b88a1	0.0				no_ci		0.0		single_child_interpolation		
C1b88a1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b88a2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b89	2.0	17.5872	14.8221	20.3898	very_low	17.5872	14.8221	20.3898	rho_fallback_no_desc	0.0	0.0
C1b89^	2.0	26.2806	23.4039	29.1915	very_low	17.0967	15.1815	19.0334	single_child_interpolation	-9.183900000000001	34.9455491883747
C1b89a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b89b	2.0	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
C1b8a	3.0	6.995	3.5274	10.537	low	6.995	3.5274	10.537	rho_fallback_no_desc	0.0	0.0
C1b8a+150	1.0	0.0			no_ci						
C1b8a1	2.0	2.5854	-2.4381	7.7838	very_low	2.5854	0.0	7.7838	rho_fallback_no_desc	0.0	0.0
C1b8a2	0.0				no_ci		1.7637		single_child_interpolation		
C1b8a2a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b8a3	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b8a_150						16.6062	15.541	17.677	ancestor_only		
C1b9	7.0	5.9763	4.4903	7.4761	low	5.9763	4.4903	7.4761	rho_fallback_no_desc	0.0	0.0
C1b9'93	7.0	8.664	7.1535	10.1879	low	8.664	7.1535	10.1879	rho_fallback_no_desc	0.0	0.0
C1b93	0.0				no_ci		3.5768		single_child_interpolation		
C1b93+195	0.0				no_ci						
C1b93_195						16.6062	15.541	17.677	ancestor_only		
C1b94	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b96	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b97	0.0				no_ci		2.9448		single_child_interpolation		
C1b97a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b98	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b99	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b99a	0.0				no_ci		0.0		single_child_interpolation		
C1b99a1	0.0				no_ci		0.0		single_child_interpolation		
C1b99a1^	0.0				no_ci		0.0		single_child_interpolation		
C1b99a1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b99b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b99b'c	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b99c	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b9a	6.0	3.0208	1.4533	4.6047	low	3.0208	1.4533	4.6047	rho_fallback_no_desc	0.0	0.0
C1b9a1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b9a2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1b9b	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
C1b_13965						16.6062	15.541	17.677	ancestor_only		
C1b_16291						16.6062	15.541	17.677	ancestor_only		
C1c	43.0	17.0923	14.7552	19.4564	medium	17.0923	14.7552	19.4564	rho_direct	0.0	0.0
C1c'i	43.0	19.9458	17.5762	22.3416	low	19.9458	17.5762	22.3416	rho_direct	0.0	0.0
C1c+16362	1.0	7.8917			no_ci						
C1c1	4.0	7.2188	3.9397	10.5639	low	7.2188	3.9397	10.5639	rho_fallback_no_desc	0.0	0.0
C1c11	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c12	1.0	16.1717			no_ci	16.1717	0.0		rho_fallback_no_desc	0.0	0.0
C1c12a	0.0				no_ci		0.0		single_child_interpolation		
C1c12a2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c12a2^	0.0				no_ci		0.0		single_child_interpolation		
C1c12b	1.0	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
C1c12b1	0.0				no_ci		0.0		single_child_interpolation		
C1c12b1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c12b2	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
C1c12b2^	1.0	5.2164			no_ci	5.2386	0.0		single_child_interpolation	0.022199999999999775	0.4255808603634647
C1c12d	0.0				no_ci		0.0		single_child_interpolation		
C1c12d1	0.0				no_ci		0.0		single_child_interpolation		
C1c12d1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c14	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c14a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c14b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c16	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c16a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c16b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c18	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c18a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c18a1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c18a2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c18b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c19	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c19a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c19b	0.0				no_ci		0.0		single_child_interpolation		
C1c19b1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c19c	0.0				no_ci		0.0		single_child_interpolation		
C1c19c1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c19c1^	0.0				no_ci		0.0		single_child_interpolation		
C1c1a	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
C1c1a+16519	0.0				no_ci						
C1c1a2	0.0				no_ci		0.0		single_child_interpolation		
C1c1a2+215	0.0				no_ci						
C1c1a2_215						17.0923	14.7552	19.4564	ancestor_only		
C1c1a3	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1a_16519						17.0923	14.7552	19.4564	ancestor_only		
C1c1b	3.0	6.1033	4.3696	7.8557	low	6.1033	4.3696	7.8557	rho_fallback_no_desc	0.0	0.0
C1c1b1	1.0	2.5854			no_ci		2.1848		single_child_interpolation		
C1c1b10	1.0	2.5854			no_ci	3.0516	2.1848		single_child_interpolation	0.46620000000000017	18.032025992109546
C1c1b10a	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
C1c1b11	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b12	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b13	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b16	0.0				no_ci		2.1848		single_child_interpolation		
C1c1b16a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b17	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b18	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b1b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b2a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b2b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b3	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b5	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b6	0.0				no_ci		2.1848		single_child_interpolation		
C1c1b6a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b7	0.0				no_ci		2.1848		single_child_interpolation		
C1c1b7a	0.0				no_ci		1.0924		single_child_interpolation		
C1c1b7a1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b8	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b8a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b8b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c1b9	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
C1c1c	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c2	8.0	2.5854	0.6657	4.5302	low		1.6315		single_child_interpolation		
C1c2'51'52	8.0	5.2164	3.263	7.1941	low	5.2164	3.263	7.1941	rho_fallback_no_desc	0.0	0.0
C1c21	5.0	19.5853	15.8894	23.3459	low	12.9427	8.6412	17.3762	single_child_interpolation	-6.6426	33.91625351666811
C1c23	1.0	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
C1c25	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c25a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c25b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c26	0.0				no_ci		0.0		single_child_interpolation		
C1c26'62	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c26a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c29	0.0				no_ci		7.3776		single_child_interpolation		
C1c29a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c2c	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c3	3.0	5.2164	2.2425	8.247	low	5.2164	2.2425	8.247	rho_fallback_no_desc	0.0	0.0
C1c30	0.0				no_ci		7.3776		single_child_interpolation		
C1c30a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c30a1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c30a2	0.0				no_ci		0.0		single_child_interpolation		
C1c30a2^	0.0				no_ci		0.0		single_child_interpolation		
C1c30a2a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c32	2.0	3.8953	1.3387	6.4951	very_low	8.5461	7.3776		single_child_interpolation	4.6507999999999985	119.3951685364413
C1c32a	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
C1c33	1.0	24.8086			no_ci	24.8086	0.0		rho_fallback_no_desc	0.0	0.0
C1c33a	1.0	10.6101			no_ci	16.3501	0.0		single_child_interpolation	5.740000000000002	54.09939585866299
C1c33a1	1.0	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
C1c33b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c34	0.0				no_ci		7.3776		single_child_interpolation		
C1c34+16319	0.0				no_ci						
C1c34_16319						17.0923	14.7552	19.4564	ancestor_only		
C1c35	0.0				no_ci		7.3776		single_child_interpolation		
C1c35a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c36	0.0				no_ci		7.3776		single_child_interpolation		
C1c36a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c37	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
C1c37a	0.0				no_ci		0.0		single_child_interpolation		
C1c37a1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c37a^	0.0				no_ci		0.0		single_child_interpolation		
C1c37b	1.0	2.5854			no_ci	2.6082	0.0		single_child_interpolation	0.022800000000000153	0.88187514504526
C1c37b1	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
C1c37b1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c37b1b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c37b1c	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38a	0.0				no_ci		0.0		single_child_interpolation		
C1c38a1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38a1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38a1b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38c	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38c1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38c1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38c1a1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38c1a1^	0.0				no_ci		0.0		single_child_interpolation		
C1c38c1a2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38c1b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c38c2	0.0				no_ci		0.0		single_child_interpolation		
C1c38c2a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c39	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c3b	1.0	2.5854			no_ci	2.6082	1.1213		single_child_interpolation	0.022800000000000153	0.88187514504526
C1c3b1	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
C1c3c	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
C1c4	3.0	11.5256	7.9636	15.1586	low	11.5256	7.9636	15.1586	rho_fallback_no_desc	0.0	0.0
C1c41	0.0				no_ci		3.6888		single_child_interpolation		
C1c41^	1.0	0.0			no_ci		7.3776		single_child_interpolation		
C1c41a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c44	4.0	14.067	4.9901	23.5947	low	14.1943	8.5591	20.0749	single_child_interpolation	0.12729999999999997	0.9049548588895996
C1c45	0.0				no_ci		7.3776		single_child_interpolation		
C1c45a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c4a	2.0	10.6101	10.6101	10.6101	very_low	10.6101	10.6101	10.6101	rho_fallback_no_desc	0.0	0.0
C1c4a1	1.0	5.2164			no_ci	6.5977	5.3051		single_child_interpolation	1.3812999999999995	26.479947856759438
C1c4a1b	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
C1c4a2	1.0	7.8917			no_ci	7.9132	5.3051		single_child_interpolation	0.02149999999999963	0.27243813120113064
C1c4a2a	1.0	5.2164			no_ci	5.2164	0.0		rho_fallback_no_desc	0.0	0.0
C1c4a3	0.0				no_ci		5.3051		single_child_interpolation		
C1c4a3a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c4b	0.0				no_ci		3.9818		single_child_interpolation		
C1c4b1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c4h	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c4i	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c4j	1.0	0.0			no_ci		3.9818		single_child_interpolation		
C1c4j1	0.0				no_ci		1.9909		single_child_interpolation		
C1c4j1a	0.0				no_ci		0.9955		single_child_interpolation		
C1c4j1a1	0.0				no_ci		0.4977		single_child_interpolation		
C1c4j1a1+150	0.0				no_ci						
C1c4j1a1_150						17.0923	14.7552	19.4564	ancestor_only		
C1c5	4.0	11.2963	2.3629	20.6934	low	11.2963	2.3629	20.6934	rho_fallback_no_desc	0.0	0.0
C1c50	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c50a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c50a1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c50a2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c50a2^	0.0				no_ci		0.0		single_child_interpolation		
C1c50b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c51	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c52	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c53	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c53a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c53a^	0.0				no_ci		0.0		single_child_interpolation		
C1c53b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c54	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c55	0.0				no_ci		3.6888		single_child_interpolation		
C1c55^	0.0				no_ci		7.3776		single_child_interpolation		
C1c55a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c56	0.0				no_ci		7.3776		single_child_interpolation		
C1c56a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c57	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c58	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c58'59	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c59	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c5d	2.0	10.6101	10.6101	10.6101	very_low	10.6101	10.6101	10.6101	rho_fallback_no_desc	0.0	0.0
C1c5d1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c5d2	2.0	2.5854	2.5854	2.5854	very_low	2.5854	2.5854	2.5854	rho_fallback_no_desc	0.0	0.0
C1c5e	1.0	5.2164			no_ci		1.1815		single_child_interpolation		
C1c5e1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c5f	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c5f^	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c5f^+152	0.0				no_ci						
C1c5f__152						17.0923	14.7552	19.4564	ancestor_only		
C1c5g	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6	3.0	8.7931	7.0308	10.5736	low	8.7931	7.0308	10.5736	rho_fallback_no_desc	0.0	0.0
C1c60	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
C1c60^	1.0	13.3705			no_ci	9.8389	7.3776		single_child_interpolation	-3.531599999999999	26.413372723533147
C1c62	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c63	1.0	33.7719			no_ci	12.492	7.3776		single_child_interpolation	-21.2799	63.01066863279827
C1c63a	1.0	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
C1c64	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c65	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c66	1.0	30.7497			no_ci	13.8512	7.3776		single_child_interpolation	-16.8985	54.95500769113194
C1c66a	1.0	10.6101			no_ci	10.6101	0.0		rho_fallback_no_desc	0.0	0.0
C1c66a1	1.0	7.8917			no_ci	7.8917	0.0		rho_fallback_no_desc	0.0	0.0
C1c66a2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c67	0.0				no_ci		7.3776		single_child_interpolation		
C1c67a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c69	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6a	2.0	6.5486	3.9479	9.1912	very_low	6.5486	3.9479	9.1912	rho_fallback_no_desc	0.0	0.0
C1c6a1	1.0	2.5854			no_ci	2.5854	0.0		rho_fallback_no_desc	0.0	0.0
C1c6a1+152	0.0				no_ci						
C1c6a1_152						17.0923	14.7552	19.4564	ancestor_only		
C1c6a1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6a1b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6a1c	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6a1d	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6a2	1.0	5.2164			no_ci		1.974		single_child_interpolation		
C1c6a2+195	0.0				no_ci						
C1c6a2_195						17.0923	14.7552	19.4564	ancestor_only		
C1c6a3	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6c	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6d	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6e	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c6f	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c7	3.0	6.1033	-0.0571	12.5075	low	6.1033	0.0	12.5075	rho_fallback_no_desc	0.0	0.0
C1c7^	3.0	8.7931	2.5273	15.2961	low	9.523	4.3206	14.9419	single_child_interpolation	0.7298999999999989	8.300826784637941
C1c7b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c7c	2.0	3.8953	1.3387	6.4951	very_low	3.6951	0.0	8.1751	single_child_interpolation	-0.20020000000000016	5.139527122429598
C1c7c1	2.0	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
C1c8	2.0	7.8917	2.6898	13.2593	very_low	11.1543	7.4289	14.9785	single_child_interpolation	3.262599999999999	41.34216962124763
C1c8a	1.0	0.0			no_ci	0.0	0.0		rho_fallback_no_desc	0.0	
C1c8a^	2.0	5.2164	0.1025	10.5005	very_low	5.5772	3.7144		single_child_interpolation	0.36080000000000023	6.916647496357646
C1c9	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c9a	0.0				no_ci		0.0		single_child_interpolation		
C1c9a1	0.0				no_ci		0.0		single_child_interpolation		
C1c9a1b	0.0				no_ci		0.0		single_child_interpolation		
C1c9a1b1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c9b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1c_16362						17.0923	14.7552	19.4564	ancestor_only		
C1d	38.0	16.6176	13.891	19.3814	medium	16.6176	13.891	19.3814	rho_direct	0.0	0.0
C1d1	26.0	16.7149	13.6627	19.8138	low	16.7149	13.6627	19.8138	rho_direct	0.0	0.0
C1d12	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d12^	0.0				no_ci		6.9455		single_child_interpolation		
C1d13	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d14	0.0				no_ci		6.9455		single_child_interpolation		
C1d14a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d15	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d15a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d15b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d17	0.0				no_ci		5.6608		single_child_interpolation		
C1d17a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d18	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d19	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1a	3.0	7.8917	4.8676	10.971	low	7.8917	4.8676	10.971	rho_fallback_no_desc	0.0	0.0
C1d1a1	2.0	1.2869	-1.2245	3.8427	very_low	1.2869	0.0	3.8427	rho_fallback_no_desc	0.0	0.0
C1d1a1a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1a1b	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1a2	1.0	5.2164			no_ci		2.4338		single_child_interpolation		
C1d1a2a	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1ac	2.0	3.8953	1.3387	6.4951	very_low	3.8953	1.3387	6.4951	rho_fallback_no_desc	0.0	0.0
C1d1ad	0.0				no_ci		4.2001		single_child_interpolation		
C1d1ad2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1af	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1af1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1af2	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1af3	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1ah	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1ai	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1al	0.0				no_ci		3.4157		single_child_interpolation		
C1d1al1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1al^	0.0				no_ci		6.8314		single_child_interpolation		
C1d1an	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1ao	0.0				no_ci		3.4157		single_child_interpolation		
C1d1ao1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1ao^	0.0				no_ci		6.8314		single_child_interpolation		
C1d1ap	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1aq	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1ar	0.0				no_ci		6.8314		single_child_interpolation		
C1d1ar1	0.0				no_ci		0.0		rho_fallback_no_desc		
C1d1as	0.0				no_ci		0.0		rho_fallback_no_desc		
