Id	Source	Data	Haplogroup	Fasta-8M	Fasta-2.3M	Placement	Population	Province	Population_Province	City	Latitude	Longitude	Province_latitude	Province_longitude	Elevation	Elevation_source	Country	Continent	Language_family_geo	Language	Language_simplify	Tiplabel_base	Tiplabel_unique	Corridor_and_key_regions	Corridor_subregion	Corridor_NCS	Sichuan_geographic_regions	Elevation_group
MN821	Published_SEA_3K	Published	H1a2b1b2	No	No	Yes	Rakhine	Rakhine	Rakhine_Rakhine		19.3	94	19.3	94	0.132446	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Rakhine_Rakhine_H1a2b1b2	Rakhine_Rakhine_H1a2b1b2	MSEA	MSEA	Others	Non_Sichuan	Low
MN377	Published_SEA_3K	Published	H3a2a2	No	No	Yes	Chin	Chin	Chin_Chin		22	93.3	22	93.3	980.599	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Chin_Chin_H3a2a2	Chin_Chin_H3a2a2	MSEA	MSEA	Others	Non_Sichuan	Low
JPZ0064	Published_SEA_3K	Published	I2a2b	No	No	Yes	Tompoun	Ratanakri	Tompoun_Ratanakri	AndoungMeas	13.88	107.34	13.88	107.34	131.224	SEA3K_original_metadata	Cambodia	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Tompoun_Ratanakri_AndoungMeas_I2a2b	Tompoun_Ratanakri_AndoungMeas_I2a2b	MSEA	MSEA	Others	Non_Sichuan	Low
MN220	Published_SEA_3K	Published	J2a1a1a2b2a1b1	No	No	Yes	Burmans	Bago	Burmans_Bago		17.2	96.29	17.2	96.29	15.0668	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Bago_J2a1a1a2b2a1b1	Burmans_Bago_J2a1a1a2b2a1b1	MSEA	MSEA	Others	Non_Sichuan	Low
MN815	Published_SEA_3K	Published	J2a1a1b1	No	No	Yes	Rakhine	Rakhine	Rakhine_Rakhine		19.3	94	19.3	94	0.132446	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Rakhine_Rakhine_J2a1a1b1	Rakhine_Rakhine_J2a1a1b1	MSEA	MSEA	Others	Non_Sichuan	Low
JPZ0544	Published_SEA_3K	Published	J2a1a1b1	No	No	Yes	Kravet	Ratanakri	Kravet_Ratanakri	VeunSai	14.05	106.86	14.05	106.86	99.1861	SEA3K_original_metadata	Cambodia	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Kravet_Ratanakri_VeunSai_J2a1a1b1	Kravet_Ratanakri_VeunSai_J2a1a1b1	MSEA	MSEA	Others	Non_Sichuan	Low
MN039	Published_SEA_3K	Published	J2a1a1b1a1a	No	No	Yes	Burmans	Ayeyarwady	Burmans_Ayeyarwady		16.5	95.1	16.5	95.1	5.09691	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Ayeyarwady_J2a1a1b1a1a	Burmans_Ayeyarwady_J2a1a1b1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K23794	Published_SEA_3K	Published	J2a1a1b1a1a	No	No	Yes	LaoLoum	Khammouan	LaoLoum_Khammouan		17.5	105.3	17.5	105.3	186.879	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Khammouan_J2a1a1b1a1a	LaoLoum_Khammouan_J2a1a1b1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
MN525	Published_SEA_3K	Published	J2a1a1b1a1a	No	No	Yes	Burmans	Magway	Burmans_Magway		20.09	94.57	20.09	94.57	137.87	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Magway_J2a1a1b1a1a	Burmans_Magway_J2a1a1b1a1a_1	MSEA	MSEA	Others	Non_Sichuan	Low
MN553	Published_SEA_3K	Published	J2a1a1b1a1a	No	No	Yes	Burmans	Magway	Burmans_Magway		20.09	94.57	20.09	94.57	137.87	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Magway_J2a1a1b1a1a	Burmans_Magway_J2a1a1b1a1a_2	MSEA	MSEA	Others	Non_Sichuan	Low
MN554	Published_SEA_3K	Published	J2a1a1b1a1a	No	No	Yes	Burmans	Magway	Burmans_Magway		20.09	94.57	20.09	94.57	137.87	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Magway_J2a1a1b1a1a	Burmans_Magway_J2a1a1b1a1a_3	MSEA	MSEA	Others	Non_Sichuan	Low
MN108	Published_SEA_3K	Published	J2a1a1b2a1a2	No	No	Yes	Burmans	Bago	Burmans_Bago		17.2	96.29	17.2	96.29	15.0668	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Bago_J2a1a1b2a1a2	Burmans_Bago_J2a1a1b2a1a2	MSEA	MSEA	Others	Non_Sichuan	Low
JPZ0040	Published_SEA_3K	Published	J2b2a2b2a1	No	No	Yes	Jarai	Ratanakri	Jarai_Ratanakri	BarKaev	13.69	107.21	13.69	107.21	297.025	SEA3K_original_metadata	Cambodia	Southeast_Asia	Others	Austronesian	Austronesian	Jarai_Ratanakri_BarKaev_J2b2a2b2a1	Jarai_Ratanakri_BarKaev_J2b2a2b2a1	MSEA	MSEA	Others	Non_Sichuan	Low
MN524	Published_SEA_3K	Published	J2b2a2b2a1	No	No	Yes	Burmans	Magway	Burmans_Magway		20.09	94.57	20.09	94.57	137.87	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Magway_J2b2a2b2a1	Burmans_Magway_J2b2a2b2a1_1	MSEA	MSEA	Others	Non_Sichuan	Low
JPZ0406	Published_SEA_3K	Published	J2b2a2b2a1	No	No	Yes	Tompoun	Ratanakri	Tompoun_Ratanakri	BarKaev	13.69	107.21	13.69	107.21	297.025	SEA3K_original_metadata	Cambodia	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Tompoun_Ratanakri_BarKaev_J2b2a2b2a1	Tompoun_Ratanakri_BarKaev_J2b2a2b2a1	MSEA	MSEA	Others	Non_Sichuan	Low
MN575	Published_SEA_3K	Published	J2b2a2b2a1	No	No	Yes	Burmans	Magway	Burmans_Magway		20.09	94.57	20.09	94.57	137.87	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Magway_J2b2a2b2a1	Burmans_Magway_J2b2a2b2a1_2	MSEA	MSEA	Others	Non_Sichuan	Low
MN018	Published_SEA_3K	Published	L1a1b2a	No	No	Yes	Rakhine	Magway	Rakhine_Magway		20.09	94.57	20.09	94.57	137.87	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Rakhine_Magway_L1a1b2a	Rakhine_Magway_L1a1b2a	MSEA	MSEA	Others	Non_Sichuan	Low
K23780	Published_SEA_3K	Published	L1a1b3	No	No	Yes	LaoLoum	Khammouan	LaoLoum_Khammouan		17.5	105.3	17.5	105.3	186.879	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Khammouan_L1a1b3	LaoLoum_Khammouan_L1a1b3	MSEA	MSEA	Others	Non_Sichuan	Low
MN598	Published_SEA_3K	Published	L1a2a	No	No	Yes	Burmans	Magway	Burmans_Magway		20.09	94.57	20.09	94.57	137.87	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Magway_L1a2a	Burmans_Magway_L1a2a	MSEA	MSEA	Others	Non_Sichuan	Low
MN610	Published_SEA_3K	Published	N1b1	No	No	Yes	Burmans	Magway	Burmans_Magway		20.09	94.57	20.09	94.57	137.87	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Magway_N1b1	Burmans_Magway_N1b1	MSEA	MSEA	Others	Non_Sichuan	Low
K25112	Published_SEA_3K	Published	N1b1b	No	No	Yes	LaoLoum	Xiangkhoang	LaoLoum_Xiangkhoang		19.25	103.3	19.25	103.3	1001.83	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Xiangkhoang_N1b1b	LaoLoum_Xiangkhoang_N1b1b	MSEA	MSEA	Others	Non_Sichuan	Low
LW201	Published_SEA_3K	Published	N1b2	No	No	Yes	Lawa2	ChiangMai	Lawa2_ChiangMai		18.47	98.59	18.47	98.59	742.656	SEA3K_original_metadata	Thailand	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Lawa2_ChiangMai_N1b2	Lawa2_ChiangMai_N1b2_1	MSEA	MSEA	Others	Non_Sichuan	Low
LW203	Published_SEA_3K	Published	N1b2	No	No	Yes	Lawa2	ChiangMai	Lawa2_ChiangMai		18.47	98.59	18.47	98.59	742.656	SEA3K_original_metadata	Thailand	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Lawa2_ChiangMai_N1b2	Lawa2_ChiangMai_N1b2_2	MSEA	MSEA	Others	Non_Sichuan	Low
LW207	Published_SEA_3K	Published	N1b2	No	No	Yes	Lawa2	ChiangMai	Lawa2_ChiangMai		18.47	98.59	18.47	98.59	742.656	SEA3K_original_metadata	Thailand	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Lawa2_ChiangMai_N1b2	Lawa2_ChiangMai_N1b2_3	MSEA	MSEA	Others	Non_Sichuan	Low
LW217	Published_SEA_3K	Published	N1b2	No	No	Yes	Lawa2	ChiangMai	Lawa2_ChiangMai		18.47	98.59	18.47	98.59	742.656	SEA3K_original_metadata	Thailand	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Lawa2_ChiangMai_N1b2	Lawa2_ChiangMai_N1b2_4	MSEA	MSEA	Others	Non_Sichuan	Low
LW227	Published_SEA_3K	Published	N1b2	No	No	Yes	Lawa2	ChiangMai	Lawa2_ChiangMai		18.47	98.59	18.47	98.59	742.656	SEA3K_original_metadata	Thailand	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Lawa2_ChiangMai_N1b2	Lawa2_ChiangMai_N1b2_5	MSEA	MSEA	Others	Non_Sichuan	Low
LW231	Published_SEA_3K	Published	N1b2	No	No	Yes	Lawa2	ChiangMai	Lawa2_ChiangMai		18.47	98.59	18.47	98.59	742.656	SEA3K_original_metadata	Thailand	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Lawa2_ChiangMai_N1b2	Lawa2_ChiangMai_N1b2_6	MSEA	MSEA	Others	Non_Sichuan	Low
LW233	Published_SEA_3K	Published	N1b2	No	No	Yes	Lawa2	ChiangMai	Lawa2_ChiangMai		18.47	98.59	18.47	98.59	742.656	SEA3K_original_metadata	Thailand	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Lawa2_ChiangMai_N1b2	Lawa2_ChiangMai_N1b2_7	MSEA	MSEA	Others	Non_Sichuan	Low
LW241	Published_SEA_3K	Published	N1b2	No	No	Yes	Lawa2	ChiangMai	Lawa2_ChiangMai		18.47	98.59	18.47	98.59	742.656	SEA3K_original_metadata	Thailand	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Lawa2_ChiangMai_N1b2	Lawa2_ChiangMai_N1b2_8	MSEA	MSEA	Others	Non_Sichuan	Low
LW245	Published_SEA_3K	Published	N1b2	No	No	Yes	Lawa2	ChiangMai	Lawa2_ChiangMai		18.47	98.59	18.47	98.59	742.656	SEA3K_original_metadata	Thailand	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Lawa2_ChiangMai_N1b2	Lawa2_ChiangMai_N1b2_9	MSEA	MSEA	Others	Non_Sichuan	Low
WA0088	Published_SEA_3K	Published	N1b2	No	No	Yes	Wa	Yunnan	Wa_Yunnan	Puer	22.47	100.58	22.47	100.58	617.097	SEA3K_original_metadata	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Wa_Yunnan_Puer_N1b2	Wa_Yunnan_Puer_N1b2_1	Zang_Yi_Corridor_Core	South_Corridor	Others	Non_Sichuan	Low
WA0117	Published_SEA_3K	Published	N1b2	No	No	Yes	Wa	Yunnan	Wa_Yunnan	Puer	22.47	100.58	22.47	100.58	617.097	SEA3K_original_metadata	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Wa_Yunnan_Puer_N1b2	Wa_Yunnan_Puer_N1b2_2	Zang_Yi_Corridor_Core	South_Corridor	Others	Non_Sichuan	Low
DA0014	Published_SEA_3K	Published	N1b2	No	No	Yes	Deang	Yunnan	Deang_Yunnan	Dehong	24.25	98.35	24.25	98.35	1275.48	SEA3K_original_metadata	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Deang_Yunnan_Dehong_N1b2	Deang_Yunnan_Dehong_N1b2_1	Zang_Yi_Corridor_Core	South_Corridor	Others	Non_Sichuan	Low
DA0086	Published_SEA_3K	Published	N1b2	No	No	Yes	Deang	Yunnan	Deang_Yunnan	Dehong	24.25	98.35	24.25	98.35	1275.48	SEA3K_original_metadata	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Deang_Yunnan_Dehong_N1b2	Deang_Yunnan_Dehong_N1b2_2	Zang_Yi_Corridor_Core	South_Corridor	Others	Non_Sichuan	Low
K25299	Published_SEA_3K	Published	N1b2a1b	No	No	Yes	LaoSung	Borikhamxay	LaoSung_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Borikhamxay_N1b2a1b	LaoSung_Borikhamxay_N1b2a1b	MSEA	MSEA	Others	Non_Sichuan	Low
K24322	Published_SEA_3K	Published	NO	No	No	Yes	LaoLoum	Oudomxay	LaoLoum_Oudomxay		20.7	101.82	20.7	101.82	861.724	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Oudomxay_NO	LaoLoum_Oudomxay_NO	MSEA	MSEA	Others	Non_Sichuan	Low
WA0093	Published_SEA_3K	Published	NO	No	No	Yes	Wa	Yunnan	Wa_Yunnan	Puer	22.47	100.58	22.47	100.58	617.097	SEA3K_original_metadata	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Wa_Yunnan_Puer_NO	Wa_Yunnan_Puer_NO	Zang_Yi_Corridor_Core	South_Corridor	Others	Non_Sichuan	Low
JPZ0051	Published_SEA_3K	Published	O1a1a1a	No	No	Yes	Tompoun	Ratanakri	Tompoun_Ratanakri	AndoungMeas	13.88	107.34	13.88	107.34	131.224	SEA3K_original_metadata	Cambodia	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Tompoun_Ratanakri_AndoungMeas_O1a1a1a	Tompoun_Ratanakri_AndoungMeas_O1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
MN846	Published_SEA_3K	Published	O1a1a1a1a1a1	No	No	Yes	Rakhine	Rakhine	Rakhine_Rakhine		19.3	94	19.3	94	0.132446	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Rakhine_Rakhine_O1a1a1a1a1a1	Rakhine_Rakhine_O1a1a1a1a1a1	MSEA	MSEA	Others	Non_Sichuan	Low
JPZ0179	Published_SEA_3K	Published	O1a1a1a1a1a1a5	No	No	Yes	Lao	Ratanakri	Lao_Ratanakri	VeunSai	14.15	106.82	14.15	106.82	162.049	SEA3K_original_metadata	Cambodia	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	Lao_Ratanakri_VeunSai_O1a1a1a1a1a1a5	Lao_Ratanakri_VeunSai_O1a1a1a1a1a1a5	MSEA	MSEA	Others	Non_Sichuan	Low
K24502	Published_SEA_3K	Published	O1a1a1a1a1a1a5	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1a1a1a1a1a1a5	LaoLoum_Vientiane_O1a1a1a1a1a1a5	MSEA	MSEA	Others	Non_Sichuan	Low
JPZ0373	Published_SEA_3K	Published	O1a1a1a1a1a1a5	No	No	Yes	Kreung	Ratanakri	Kreung_Ratanakri	VeunSai	14.15	106.82	14.15	106.82	162.049	SEA3K_original_metadata	Cambodia	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Kreung_Ratanakri_VeunSai_O1a1a1a1a1a1a5	Kreung_Ratanakri_VeunSai_O1a1a1a1a1a1a5	MSEA	MSEA	Others	Non_Sichuan	Low
MN041	Published_SEA_3K	Published	O1a1a1a1a1a1a7a	No	No	Yes	Burmans	Ayeyarwady	Burmans_Ayeyarwady		16.5	95.1	16.5	95.1	5.09691	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Burmans_Ayeyarwady_O1a1a1a1a1a1a7a	Burmans_Ayeyarwady_O1a1a1a1a1a1a7a	MSEA	MSEA	Others	Non_Sichuan	Low
K23637	Published_SEA_3K	Published	O1a1a1a3	No	No	Yes	LaoLoum	Borikhamxay	LaoLoum_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Borikhamxay_O1a1a1a3	LaoLoum_Borikhamxay_O1a1a1a3	MSEA	MSEA	Others	Non_Sichuan	Low
CM143	Published_SEA_3K	Published	O1a1a1b1b	No	No	Yes	Cham	BinhThuan	Cham_BinhThuan		10.56	108.6	10.56	108.6	-27.7787	SEA3K_original_metadata	Vietnam	Southeast_Asia	Others	Austronesian	Austronesian	Cham_BinhThuan_O1a1a1b1b	Cham_BinhThuan_O1a1a1b1b	MSEA	MSEA	Others	Non_Sichuan	Low
DA0063	Published_SEA_3K	Published	O1a1a1b1b1a	No	No	Yes	Deang	Yunnan	Deang_Yunnan	Dehong	24.25	98.35	24.25	98.35	1275.48	SEA3K_original_metadata	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Deang_Yunnan_Dehong_O1a1a1b1b1a	Deang_Yunnan_Dehong_O1a1a1b1b1a	Zang_Yi_Corridor_Core	South_Corridor	Others	Non_Sichuan	Low
K23442	Published_SEA_3K	Published	O1a1a1b1b1b1	No	No	Yes	LaoSung	Borikhamxay	LaoSung_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Borikhamxay_O1a1a1b1b1b1	LaoSung_Borikhamxay_O1a1a1b1b1b1	MSEA	MSEA	Others	Non_Sichuan	Low
K25018	Published_SEA_3K	Published	O1a1a1b1b1b1	No	No	Yes	LaoLoum	Xaignabouri	LaoLoum_Xaignabouri		19.15	101.45	19.15	101.45	497.16	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Xaignabouri_O1a1a1b1b1b1	LaoLoum_Xaignabouri_O1a1a1b1b1b1	MSEA	MSEA	Others	Non_Sichuan	Low
K25061	Published_SEA_3K	Published	O1a1a2a1a	No	No	Yes	LaoLoum	Xiangkhoang	LaoLoum_Xiangkhoang		19.25	103.3	19.25	103.3	1001.83	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Xiangkhoang_O1a1a2a1a	LaoLoum_Xiangkhoang_O1a1a2a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K25487	Published_SEA_3K	Published	O1a1a2a1a	No	No	Yes	LaoSung	Vientiane	LaoSung_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Vientiane_O1a1a2a1a	LaoSung_Vientiane_O1a1a2a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K24800	Published_SEA_3K	Published	O1a1a2a1a	No	No	Yes	LaoLoum	Vientiane	LaoLoum_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Vientiane_O1a1a2a1a	LaoLoum_Vientiane_O1a1a2a1a	MSEA	MSEA	Others	Non_Sichuan	Low
CM147	Published_SEA_3K	Published	O1a1a2a1a3a	No	No	Yes	Cham	BinhThuan	Cham_BinhThuan		10.56	108.6	10.56	108.6	-27.7787	SEA3K_original_metadata	Vietnam	Southeast_Asia	Others	Austronesian	Austronesian	Cham_BinhThuan_O1a1a2a1a3a	Cham_BinhThuan_O1a1a2a1a3a	MSEA	MSEA	Others	Non_Sichuan	Low
K25286	Published_SEA_3K	Published	O1a1a2a1a3b	No	No	Yes	LaoSung	Borikhamxay	LaoSung_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Borikhamxay_O1a1a2a1a3b	LaoSung_Borikhamxay_O1a1a2a1a3b	MSEA	MSEA	Others	Non_Sichuan	Low
K25476	Published_SEA_3K	Published	O1a1a2a1a3b	No	No	Yes	LaoSung	Vientiane	LaoSung_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Vientiane_O1a1a2a1a3b	LaoSung_Vientiane_O1a1a2a1a3b_1	MSEA	MSEA	Others	Non_Sichuan	Low
K24378	Published_SEA_3K	Published	O1a1a2a1a3b	No	No	Yes	LaoLoum	Phongsali	LaoLoum_Phongsali		21.41	102.06	21.41	102.06	700.267	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Phongsali_O1a1a2a1a3b	LaoLoum_Phongsali_O1a1a2a1a3b	MSEA	MSEA	Others	Non_Sichuan	Low
DA0093	Published_SEA_3K	Published	O1a1a2a1a3b	No	No	Yes	Deang	Yunnan	Deang_Yunnan	Dehong	24.25	98.35	24.25	98.35	1275.48	SEA3K_original_metadata	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Deang_Yunnan_Dehong_O1a1a2a1a3b	Deang_Yunnan_Dehong_O1a1a2a1a3b	Zang_Yi_Corridor_Core	South_Corridor	Others	Non_Sichuan	Low
K25458	Published_SEA_3K	Published	O1a1a2a1a3b	No	No	Yes	LaoSung	Vientiane	LaoSung_Vientiane		17.58	102.36	17.58	102.36	188.803	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Vientiane_O1a1a2a1a3b	LaoSung_Vientiane_O1a1a2a1a3b_2	MSEA	MSEA	Others	Non_Sichuan	Low
KH079	Published_SEA_3K	Published	O1a1a2a2	No	No	Yes	Kinh	HaNoi	Kinh_HaNoi		21.01	105.51	21.01	105.51	21.0468	SEA3K_original_metadata	Vietnam	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Kinh_HaNoi_O1a1a2a2	Kinh_HaNoi_O1a1a2a2	MSEA	MSEA	Others	Non_Sichuan	Low
JPZ1046	Published_SEA_3K	Published	O1a1b	No	No	Yes	Khmer	StungTreng	Khmer_StungTreng	SalasrokSesan	13.61	106.36	13.61	106.36	78.002	SEA3K_original_metadata	Cambodia	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Khmer_StungTreng_SalasrokSesan_O1a1b	Khmer_StungTreng_SalasrokSesan_O1a1b	MSEA	MSEA	Others	Non_Sichuan	Low
K25331	Published_SEA_3K	Published	O1a2a	No	No	Yes	LaoSung	Borikhamxay	LaoSung_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Borikhamxay_O1a2a	LaoSung_Borikhamxay_O1a2a_1	MSEA	MSEA	Others	Non_Sichuan	Low
K25341	Published_SEA_3K	Published	O1a2a	No	No	Yes	LaoSung	Borikhamxay	LaoSung_Borikhamxay		18.4	103.6	18.4	103.6	162.062	SEA3K_original_metadata	Laos	Southeast_Asia	South_Hmong_Mien	Hmong_Mien	Hmong_Mien	LaoSung_Borikhamxay_O1a2a	LaoSung_Borikhamxay_O1a2a_2	MSEA	MSEA	Others	Non_Sichuan	Low
MN344	Published_SEA_3K	Published	O1a2a2	No	No	Yes	Chin	Chin	Chin_Chin		22	93.3	22	93.3	980.599	SEA3K_original_metadata	Myanmar	Southeast_Asia	South_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Chin_Chin_O1a2a2	Chin_Chin_O1a2a2	MSEA	MSEA	Others	Non_Sichuan	Low
JPZ0020	Published_SEA_3K	Published	O1b1a1a1a1a	No	No	Yes	Jarai	Ratanakri	Jarai_Ratanakri	BarKaev	13.69	107.21	13.69	107.21	297.025	SEA3K_original_metadata	Cambodia	Southeast_Asia	Others	Austronesian	Austronesian	Jarai_Ratanakri_BarKaev_O1b1a1a1a1a	Jarai_Ratanakri_BarKaev_O1b1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
JPZ1035	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	Khmer	Ratanakri	Khmer_Ratanakri	VeunSai	14.15	106.82	14.15	106.82	162.049	SEA3K_original_metadata	Cambodia	Southeast_Asia	South_Austroasiatic	Austroasiatic	Austroasiatic	Khmer_Ratanakri_VeunSai_O1b1a1a1a1a1a	Khmer_Ratanakri_VeunSai_O1b1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K24247	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoLoum	Luangprabang	LaoLoum_Luangprabang		19.53	102.08	19.53	102.08	992.49	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Luangprabang_O1b1a1a1a1a1a	LaoLoum_Luangprabang_O1b1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
K25190	Published_SEA_3K	Published	O1b1a1a1a1a1a	No	No	Yes	LaoLoum	Xiangkhoang	LaoLoum_Xiangkhoang		19.25	103.3	19.25	103.3	1001.83	SEA3K_original_metadata	Laos	Southeast_Asia	South_Tai_Kadai	Tai_Kadai	Tai_Kadai	LaoLoum_Xiangkhoang_O1b1a1a1a1a1a	LaoLoum_Xiangkhoang_O1b1a1a1a1a1a	MSEA	MSEA	Others	Non_Sichuan	Low
