tip_name	owner_core_subtree_id	appearing_baseml_subtree_ids	roles
KX456503	core_subtree_0027	"[""baseml_subtree_0027""]"	"[""core""]"
KX456507	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456510	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456513	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456514	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
KX456515	core_subtree_0044	"[""baseml_subtree_0044""]"	"[""core""]"
KX456516	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX456517	core_subtree_0051	"[""baseml_subtree_0051""]"	"[""core""]"
KX456518	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456520	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456521	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456522	core_subtree_0048	"[""baseml_subtree_0048""]"	"[""core""]"
KX456524	core_subtree_0044	"[""baseml_subtree_0044""]"	"[""core""]"
KX456525	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456526	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456527	core_subtree_0027	"[""baseml_subtree_0027""]"	"[""core""]"
KX456528	core_subtree_0027	"[""baseml_subtree_0027""]"	"[""core""]"
KX456530	core_subtree_0044	"[""baseml_subtree_0044""]"	"[""core""]"
KX456533	core_subtree_0055	"[""baseml_subtree_0055""]"	"[""core""]"
KX456534	core_subtree_0066	"[""baseml_subtree_0066""]"	"[""core""]"
KX456536	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456537	core_subtree_0048	"[""baseml_subtree_0048""]"	"[""core""]"
KX456543	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456544	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
KX456545	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456547	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456548	core_subtree_0057	"[""baseml_subtree_0057""]"	"[""core""]"
KX456549	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
KX456550	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456551	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
KX456554	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
KX456556	core_subtree_0027	"[""baseml_subtree_0027""]"	"[""core""]"
KX456559	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
KX456560	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456565	core_subtree_0020	"[""baseml_subtree_0020""]"	"[""core""]"
KX456567	core_subtree_0027	"[""baseml_subtree_0027""]"	"[""core""]"
KX456569	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456573	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX456575	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
KX456577	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456578	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456579	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
KX456584	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456587	core_subtree_0036	"[""baseml_subtree_0036""]"	"[""core""]"
KX456589	core_subtree_0036	"[""baseml_subtree_0036""]"	"[""core""]"
KX456590	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456595	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456597	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456598	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456599	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456606	core_subtree_0065	"[""baseml_subtree_0065""]"	"[""core""]"
KX456607	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456610	core_subtree_0066	"[""baseml_subtree_0066""]"	"[""core""]"
KX456614	core_subtree_0051	"[""baseml_subtree_0051""]"	"[""core""]"
KX456615	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456616	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456620	core_subtree_0051	"[""baseml_subtree_0051""]"	"[""core""]"
KX456623	core_subtree_0054	"[""baseml_subtree_0054""]"	"[""core""]"
KX456624	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456629	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX456632	core_subtree_0020	"[""baseml_subtree_0020""]"	"[""core""]"
KX456633	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456634	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456640	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
KX456641	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456642	core_subtree_0045	"[""baseml_subtree_0045""]"	"[""core""]"
KX456644	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX456646	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456649	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
KX456651	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
KX456654	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456657	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456660	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
KX456661	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456664	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456668	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456673	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456675	core_subtree_0060	"[""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456677	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
KX456682	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456683	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456684	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
KX456685	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456693	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456702	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
KX456706	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
KX456707	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
KX456708	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456710	core_subtree_0065	"[""baseml_subtree_0065""]"	"[""core""]"
KX456713	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
KX456725	core_subtree_0030	"[""baseml_subtree_0030""]"	"[""core""]"
KX456729	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456730	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456731	core_subtree_0038	"[""baseml_subtree_0038""]"	"[""core""]"
KX456732	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456733	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456734	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX456742	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX456748	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
KX456753	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456754	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456755	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456757	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456758	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX456759	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456760	core_subtree_0044	"[""baseml_subtree_0044""]"	"[""core""]"
KX456761	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456762	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456765	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456767	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456774	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456777	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456779	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456780	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456781	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456785	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456786	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456787	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456789	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
KX456794	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456799	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456802	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456809	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456810	core_subtree_0044	"[""baseml_subtree_0044""]"	"[""core""]"
KX456812	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456813	core_subtree_0020	"[""baseml_subtree_0020""]"	"[""core""]"
KX456818	core_subtree_0045	"[""baseml_subtree_0045""]"	"[""core""]"
KX456822	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456823	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456824	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456826	core_subtree_0055	"[""baseml_subtree_0055""]"	"[""core""]"
KX456828	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456829	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456831	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456834	core_subtree_0065	"[""baseml_subtree_0065""]"	"[""core""]"
KX456836	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456839	core_subtree_0065	"[""baseml_subtree_0065""]"	"[""core""]"
KX456841	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
KX456842	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456846	core_subtree_0065	"[""baseml_subtree_0065""]"	"[""core""]"
KX456847	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456848	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456849	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
KX456850	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456851	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
KX456852	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
KX456853	core_subtree_0027	"[""baseml_subtree_0027""]"	"[""core""]"
KX456854	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
KX456856	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
KX456860	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
