baseml_subtree_id	tip_name	tip_role	source_core_subtree_id	source_node_id
baseml_subtree_0035	111-1927-4206	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1930-2206	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1932-5366	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1912-0787	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1934-5913	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1913-8607	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-8525	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1933-9387	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1939-5550	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019613A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1932-6011	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1913-6894	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1935-2508	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD018818A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-4218	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-8394	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-0424	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-5113	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1906-7228	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	AY963575	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-6880	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1903-9164	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-0369	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1930-2213	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	HGDP00784	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1936-7571	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-5682	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1934-4398	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	AY255166	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-3399	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1825-3059	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1935-3178	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019566A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-7103	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1903-5180	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-6369	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KT725902	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KT726133	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1911-4793	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019539A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KT726132	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-9731	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1919-7086	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	EF153791	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1923-3067	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	EF153814	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KU683536	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1912-7731	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1924-9112	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1919-4092	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1941-4107	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1933-2623	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-7100	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1917-9921	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1940-4924	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-8810	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019350A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MPG-HNZ-005A	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019749A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-7266	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1932-1290	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1934-2073	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MT419129	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019629A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1913-3435	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-6342	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1898-3192	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1914-2741	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-3508	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-0326	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-9821	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1931-2861	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1939-2849	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-9995	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1931-0669	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	EF153784	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1914-1799	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1926-3743	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-7690	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1914-5292	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1926-4986	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-5816	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1912-4518	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1928-0313	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1903-1557	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1910-1663	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1950-4914	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-4690	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1915-7981	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1913-6313	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1917-9464	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1940-8168	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019673A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1915-9183	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-2217	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1914-4868	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-3723	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1924-2465	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1940-1466	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1933-3842	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1937-7020	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-3688	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1925-4000	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1914-0723	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1938-5681	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MH449268	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1911-1495	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1911-2782	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1935-3437	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1917-4803	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-1286	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1792-2017	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1913-4562	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1917-4421	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1924-3431	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1911-6452	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1915-2610	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-9081	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	SCsq0085	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-5368	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-3845	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1921-3847	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1935-0849	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-1926	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-9210	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1910-5678	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1937-9321	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1937-5194	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1924-1529	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-0611	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1919-5969	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-2650	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-8383	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1923-2213	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1201-7473	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-4435	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KU683429	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-9218	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-1141	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1923-4675	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1937-5927	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1911-2874	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1925-7094	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019299A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019415A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1901-6462	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1868-3917	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-2979	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KU683322	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1931-6494	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1919-5839	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019092A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019163A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1919-9844	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1906-2551	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1935-5134	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1921-3625	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD018801A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-7600	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD018802A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1939-7677	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KU683204	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-5588	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1935-6438	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1926-0964	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1933-6348	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-1311	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-4952	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1938-7722	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1906-8140	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-8667	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1924-1505	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-2952	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1926-6690	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1909-5269	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-6813	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	OM194304	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1937-8041	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1939-5949	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1901-6288	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-3599	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1914-9771	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-6231	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1931-2076	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-0408	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1912-6413	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1906-1387	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1901-5359	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1933-3422	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1928-4762	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1870-8146	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1914-1638	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019308A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1932-8213	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1913-0786	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-3152	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019405A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019432A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019748A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1911-6353	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019319A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020282A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MLT052	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020192A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020078A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020261A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020585A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020983A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019407A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020959A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MF522928	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KU683498	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019194A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-8889	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD018859A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1938-6077	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-9171	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1924-7309	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD018850A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019219A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019755A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-3966	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1414-2845	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-5545	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1933-6065	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-8102	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1912-3429	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-4169	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MH449332	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-0309	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1935-6971	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KX457090	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1935-2744	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019605A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1939-5659	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1923-1650	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-3602	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1938-8835	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1917-1024	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1948-2779	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1939-8940	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1923-7843	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-2088	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-5160	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-3917	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1933-7970	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1913-6610	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1915-0883	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1894-0669	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1933-4597	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020463A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	HM852850	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019522A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020392A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020812A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1928-1167	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	HG00451	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020447A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1924-4469	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1917-7774	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020859A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020886A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1923-1292	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	EF153775	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD020436A00_BB1_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1918-5083	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1933-0056	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1917-3738	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019664A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019667A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-3085	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1934-0055	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1921-9702	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1937-2056	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MG660670	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1938-8187	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1932-7490	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1895-7438	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019666A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1930-6075	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1949-2556	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1919-4856	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-7304	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-5392	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KX457045	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MG272631	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1915-5239	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1921-8620	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	HG00565	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1928-3796	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1925-9609	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-5453	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1928-1358	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1940-1985	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1923-1636	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1925-6882	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-9584	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-9321	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-8041	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1911-6971	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1942-1976	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1910-5814	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1921-4172	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MG273094	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	HG02139	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MG273042	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1939-1521	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1917-7989	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-0289	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1936-7694	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1937-5729	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	EF153787	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1911-5202	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1931-4759	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1911-5684	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1920-4326	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-2046	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-0073	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1926-0971	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1939-9510	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1906-9383	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1914-8842	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-5449	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1940-8687	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1915-9053	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1949-6448	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KU683180	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	EF153819	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019123A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019476A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-2573	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1913-7167	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-0956	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-4976	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1911-4960	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1914-8057	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1928-4977	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1926-1008	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	EU007868	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	MF522991	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019446A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	EF153794	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KC911275	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KU683169	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	KU683179	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1936-2248	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	NA18579	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1921-1522	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1924-3660	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1927-4008	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1929-3221	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1937-4111	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1916-6976	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1936-5041	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1922-8995	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	NA18615	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1937-9284	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1919-6119	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1935-4168	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1912-8189	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1917-5763	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1923-4743	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1924-4100	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1908-6175	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GSRD019061A00_BB0_01	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	HG00634	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1935-0290	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1921-5230	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1928-8708	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	GQ895152	core	core_subtree_0035	NODE_016765
baseml_subtree_0035	111-1938-2369	core	core_subtree_0035	NODE_016765
