edge_id	parent_node	child_node	parent_label	child_label	child_is_tip	n_descendant_tip	descendant_tip_representative	edge_length_analysis	edge_length_input_units	edge_was_floored	branch_scale_factor
172	296	84	Node296	GSRD020926A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020926A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
173	296	85	Node296	GSRD020928A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020928A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
174	295	297	Node295	Node297	FALSE	2	GSRD020019A00_BB1_01_D1a1a1a1a1b1;GSRD020065A00_BB1_01_D1a1a1a1a1b1	0.155955960286388	7e-06	FALSE	4.48844660194175e-05
175	297	86	Node297	GSRD020019A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020019A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
176	297	87	Node297	GSRD020065A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020065A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
177	294	88	Node294	GSRD020523A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020523A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
178	268	89	Node268	GSRD020909A00_BB1_01_D1a1a1a1a1b1	TRUE	1	GSRD020909A00_BB1_01_D1a1a1a1a1b1	0.0222794228980554	1e-06	FALSE	4.48844660194175e-05
179	218	298	Node218	Node298	FALSE	110	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	12.053167787848	0.000541	FALSE	4.48844660194175e-05
180	298	90	Node298	Y_HRR2695345.bam__	TRUE	1	Y_HRR2695345.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
181	298	299	Node298	Node299	FALSE	109	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
182	299	91	Node299	Y_HRR1257504.remap.sorted_rg.bam__	TRUE	1	Y_HRR1257504.remap.sorted_rg.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
183	299	300	Node299	Node300	FALSE	108	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
184	300	92	Node300	L8796.Y.trim.Y.Dedup.bam__	TRUE	1	L8796.Y.trim.Y.Dedup.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
185	300	301	Node300	Node301	FALSE	107	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
186	301	93	Node301	L8063.Y.trim.bam__	TRUE	1	L8063.Y.trim.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
187	301	302	Node301	Node302	FALSE	106	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
188	302	94	Node302	HRR660149_Y_rg.bam__	TRUE	1	HRR660149_Y_rg.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
189	302	303	Node302	Node303	FALSE	105	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
190	303	95	Node303	HRR1385303.Y.bam__	TRUE	1	HRR1385303.Y.bam__	2.22794228980554	1e-04	FALSE	4.48844660194175e-05
191	303	304	Node303	Node304	FALSE	104	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	0.00222794228980554	1e-07	TRUE	4.48844660194175e-05
