simulation_id	event_id	edge_id	parent_node	child_node	parent_label	child_label	event_order_on_edge	from_state	to_state	edge_length_analysis	distance_from_parent_analysis	distance_to_child_analysis	relative_position_from_parent	edge_length_input_units	distance_from_parent_input_units	distance_to_child_input_units	n_descendant_tip	descendant_tip_representative	edge_was_floored
123	sim0123_edge0179_event01	179	218	298	Node218	Node298	1	GansuQinghai	Plateau	12.053167787848	5.6914106451213	6.36175714272668	0.472192102963952	0.000541	0.000255455927703498	0.000285544072296502	110	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	FALSE
123	sim0123_edge0180_event01	180	298	90	Node298	Y_HRR2695345.bam__	1	Plateau	YellowRiver	2.22794228980554	2.04352464760434	0.1844176422012	0.917225126052391	1e-04	9.17225126052392e-05	8.27748739476085e-06	1	Y_HRR2695345.bam__	FALSE
123	sim0123_edge0182_event01	182	299	91	Node299	Y_HRR1257504.remap.sorted_rg.bam__	1	Plateau	SouthWest	2.22794228980554	2.20816298927455	0.0197793005309874	0.991122166574291	1e-04	9.91122166574291e-05	8.87783342570951e-07	1	Y_HRR1257504.remap.sorted_rg.bam__	FALSE
123	sim0123_edge0195_event01	195	306	307	Node306	Node307	1	Plateau	SouthWest	0.155955960286388	0.0656243959850017	0.0903315643013862	0.420787995947658	7e-06	2.94551597163361e-06	4.05448402836639e-06	2	GSRD008320A01_BB1_01_D1a1a1a1b;YSW00492A00_BB0_00_D1a1a1a1b	FALSE
123	sim0123_edge0202_event01	202	311	312	Node311	Node312	1	Plateau	SouthWest	1.47044191127166	1.45998883206063	0.0104530792110322	0.992891198808396	6.6e-05	6.55308191213542e-05	4.69180878645855e-07	6	GSRD008057A00_BB1_01_D1a1a1a1b;GSRD008057A01_BB1_01_D1a1a1a1b;GSRD008157A01_BB1_01_D1a1a1a1b	FALSE
123	sim0123_edge0216_event01	216	318	319	Node318	Node319	1	Plateau	SouthWest	0.334191343470831	0.288970770719902	0.0452205727509294	0.864686582598821	1.5e-05	1.29702987389823e-05	2.02970126101769e-06	3	GSRD008047A01_BB1_01_D1a1a1a1b;GSRD008171A00_BB1_01_D1a1a1a1b;GSRD008171A01_BB1_01_D1a1a1a1b	FALSE
123	sim0123_edge0224_event01	224	322	323	Node322	Node323	1	Plateau	SouthWest	1.33676537388332	0.483485155415768	0.853280218467557	0.361682883819197	6e-05	2.17009730291518e-05	3.82990269708482e-05	3	GSRD008111A00_BB0_01_D1a1a1a1b;GSRD008111A01_BB0_01_D1a1a1a1b;GSRD008212A00_BB1_01_D1a1a1a1b	FALSE
123	sim0123_edge0230_event01	230	310	325	Node310	Node325	1	Plateau	SouthWest	0.913456338820272	0.480419182560069	0.433037156260203	0.525935572553506	4.1e-05	2.15633584746937e-05	1.94366415253063e-05	33	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	FALSE
123	sim0123_edge0298_event01	298	358	359	Node358	Node359	1	Plateau	SouthWest	0.490147303757219	0.0228428420170395	0.46730446174018	0.0466040348318514	2.2e-05	1.02528876630073e-06	2.09747112336993e-05	2	GSRD008063A01_BB1_01_D1a1a1a1b;GSRD008162A00_BB1_01_D1a1a1a1b	FALSE
123	sim0123_edge0307_event01	307	363	364	Node363	Node364	1	Plateau	SouthWest	2.94088382254332	0.468757141536409	2.47212668100691	0.159393287807956	0.000132	2.10399139906502e-05	0.00011096008600935	2	GSRD007969A00_BB1_01_D1a1a1a1b;GSRD007969A01_BB1_01_D1a1a1a1b	FALSE
123	sim0123_edge0316_event01	316	365	367	Node365	Node367	1	Plateau	SouthWest	2.29478055849971	0.235929227984233	2.05885133051547	0.102811237052871	0.000103	1.05895574164457e-05	9.24104425835543e-05	5	GSRD009811A00_BB0_00_D1a1a1a1b;GSRD009881A00_BB0_00_D1a1a1a1b;GSRD009892A00_BB0_00_D1a1a1a1b	FALSE
123	sim0123_edge0369_event01	369	394	395	Node394	Node395	1	Plateau	SouthWest	3.74294304687331	1.71854750127594	2.02439554559736	0.45914337454628	0.000168	7.7136086923775e-05	9.0863913076225e-05	2	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2	FALSE
123	sim0123_edge0370_event01	370	395	183	Node395	GSRD008110A00_BB0_01_D1a1a1a1b2	1	SouthWest	GansuQinghai	0.0222794228980554	0.0111397114490277	0.0111397114490277	0.5	1e-06	5e-07	5e-07	1	GSRD008110A00_BB0_01_D1a1a1a1b2	FALSE
123	sim0123_edge0395_event01	395	405	406	Node405	Node406	1	Plateau	SouthWest	5.52529687871774	0.673415123204236	4.85188175551351	0.121878541187187	0.000248	3.02258782144224e-05	0.000217774121785578	2	GSRD008072A00_BB1_01_D1a1a1a1b;GSRD008072A01_BB1_01_D1a1a1a1b	FALSE
123	sim0123_edge0398_event01	398	208	407	Node208	Node407	1	YellowRiver	GansuQinghai	25.9109688304384	11.165260165306	14.7457086651325	0.430908633265375	0.001163	0.000501146740487631	0.000661853259512369	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	FALSE
123	sim0123_edge0398_event02	398	208	407	Node208	Node407	2	GansuQinghai	Plateau	25.9109688304384	13.7771080890877	12.1338607413507	0.531709492579966	0.001163	0.000618378139870501	0.000544621860129499	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	FALSE
123	sim0123_edge0398_event03	398	208	407	Node208	Node407	3	Plateau	SouthWest	25.9109688304384	20.0696003167915	5.84136851364698	0.774560011558312	0.001163	0.000900813293442317	0.000262186706557683	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	FALSE
124	sim0124_edge0001_event01	1	208	209	Node208	Node209	1	GansuQinghai	Plateau	17.2665527459929	4.98344044283873	12.2831123031542	0.288618146085659	0.000775	0.000223679063216386	0.000551320936783614	199	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10231A03_BB0_01_D1a1a1a1b;Chuan10292A00_BB0_00_D1a1a1a1a1b1	FALSE
124	sim0124_edge0001_event02	1	208	209	Node208	Node209	2	Plateau	YellowRiver	17.2665527459929	15.9799127876786	1.28663995831439	0.925483680660404	0.000775	0.000717249852511813	5.77501474881869e-05	199	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10231A03_BB0_01_D1a1a1a1b;Chuan10292A00_BB0_00_D1a1a1a1a1b1	FALSE
124	sim0124_edge0001_event03	1	208	209	Node208	Node209	3	YellowRiver	GansuQinghai	17.2665527459929	17.2517091019527	0.0148436440402335	0.999140323823835	0.000775	0.000774333750963472	6.66249036528191e-07	199	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10231A03_BB0_01_D1a1a1a1b;Chuan10292A00_BB0_00_D1a1a1a1a1b1	FALSE
124	sim0124_edge0006_event01	6	211	3	Node211	L8067.Y.trim.bam__	1	GansuQinghai	Plateau	2.22794228980554	0.798161199901633	1.42978108990391	0.358250392550023	1e-04	3.58250392550023e-05	6.41749607449977e-05	1	L8067.Y.trim.bam__	FALSE
124	sim0124_edge0008_event01	8	212	4	Node212	L7053.Y.trim.bam__	1	GansuQinghai	Plateau	2.22794228980554	1.09744199372385	1.13050029608169	0.4925809787558	1e-04	4.92580978755801e-05	5.074190212442e-05	1	L7053.Y.trim.bam__	FALSE
124	sim0124_edge0010_event01	10	213	5	Node213	HRR660152_Y_rg.bam__	1	GansuQinghai	Plateau	2.22794228980554	1.46278751182881	0.765154777976731	0.656564363683085	1e-04	6.56564363683085e-05	3.43435636316915e-05	1	HRR660152_Y_rg.bam__	FALSE
124	sim0124_edge0014_event01	14	215	7	Node215	HRR1385301.Y.bam__	1	GansuQinghai	Plateau	2.22794228980554	1.19196232943858	1.03597996036696	0.535005926721116	1e-04	5.35005926721116e-05	4.64994073278884e-05	1	HRR1385301.Y.bam__	FALSE
124	sim0124_edge0016_event01	16	216	8	Node216	HRR1385290.Y.bam__	1	GansuQinghai	Plateau	2.22794228980554	0.266951895849519	1.96099039395602	0.119819932980768	1e-04	1.19819932980768e-05	8.80180067019232e-05	1	HRR1385290.Y.bam__	FALSE
124	sim0124_edge0018_event01	18	217	9	Node217	HRR1295204_Y.bam__	1	GansuQinghai	SouthWest	2.22794228980554	0.989005188387706	1.23893710141784	0.443909697712155	1e-04	4.43909697712156e-05	5.56090302287845e-05	1	HRR1295204_Y.bam__	FALSE
124	sim0124_edge0020_event01	20	218	219	Node218	Node219	1	GansuQinghai	Plateau	9.4464753087755	1.38402882059889	8.06244648817661	0.14651272303789	0.000424	6.21213945680652e-05	0.000361878605431935	80	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0021_event01	21	219	220	Node219	Node220	1	Plateau	SouthWest	4.72323765438775	2.47483943893431	2.24839821545344	0.523970975001703	0.000212	0.000111081846700361	0.000100918153299639	10	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0022_event01	22	220	10	Node220	Y_HRR2364751.bam__	1	SouthWest	GansuQinghai	2.22794228980554	1.3905765366362	0.837365753169342	0.624152853060468	1e-04	6.24152853060468e-05	3.75847146939532e-05	1	Y_HRR2364751.bam__	FALSE
124	sim0124_edge0024_event01	24	221	11	Node221	Y_HRR2364744.bam__	1	SouthWest	GansuQinghai	2.22794228980554	0.290305151194051	1.93763713861149	0.130301916940312	1e-04	1.30301916940312e-05	8.69698083059688e-05	1	Y_HRR2364744.bam__	FALSE
124	sim0124_edge0042_event01	42	230	231	Node230	Node231	1	Plateau	SouthWest	0.646103264043607	0.524636577080936	0.121466686962671	0.812001124708027	2.9e-05	2.35480326165328e-05	5.45196738346722e-06	4	GSRD007975A00_BB1_01_D1a1a1a1a1b1;GSRD007975A01_BB1_02_D1a1a1a1a1b1;GSRD008106A00_BB0_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0052_event01	52	236	237	Node236	Node237	1	Plateau	SouthWest	5.70353226190219	4.71965337029392	0.983878891608266	0.827496567665573	0.000256	0.000211839121322387	4.41608786776134e-05	2	GSRD008184A00_BB1_01_D1a1a1a1a1b1;GSRD008184A01_BB1_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0056_event01	56	235	238	Node235	Node238	1	Plateau	SouthWest	4.05485496744609	0.0206835343280256	4.03417143311806	0.00510093073465779	0.000182	9.28369393707718e-07	0.000181071630606292	2	GSRD009863A00_BB0_00_D1a1a1a1a1b1;WDC11806290166_D1a1a1a1a1b1	FALSE
124	sim0124_edge0059_event01	59	234	29	Node234	WDC11806290089_D1a1a1a1a1b	1	Plateau	SouthWest	0.490147303757219	0.367112194300799	0.12303510945642	0.748983400473092	2.2e-05	1.6477634810408e-05	5.52236518959199e-06	1	WDC11806290089_D1a1a1a1a1b	FALSE
124	sim0124_edge0065_event01	65	242	31	Node242	GSRD009551A00_BB0_01_D1a1a1a1a1b1	1	Plateau	YellowRiver	4.07713439034414	0.98142566572802	3.09570872461612	0.240714573464227	0.000183	4.40507669439535e-05	0.000138949233056046	1	GSRD009551A00_BB0_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0079_event01	79	240	39	Node240	GSRD008312A01_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	1.96058921502888	1.89040165820185	0.0701875568270287	0.964200783984219	8.8e-05	8.48496689906113e-05	3.1503310093887e-06	1	GSRD008312A01_BB1_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0083_event01	83	251	252	Node251	Node252	1	Plateau	SouthWest	3.8988990071597	0.0737208953832823	3.82517811177642	0.0189081315642969	0.000175	3.30892302375196e-06	0.000171691076976248	2	GSRD008140A00_BB1_02_D1a1a1a1a1b1;GSRD008140A01_BB1_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0092_event01	92	255	256	Node255	Node256	1	Plateau	SouthWest	2.60669247907248	0.0393181063203771	2.56737437275211	0.015083523137477	0.000117	1.76477220708481e-06	0.000115235227792915	7	GSRD008144A00_BB1_01_D1a1a1a1a1b1;GSRD008144A01_BB1_01_D1a1a1a1a1b1;GSRD008247A00_BB1_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0105_event01	105	255	262	Node255	Node262	1	Plateau	SouthWest	3.40875170340248	3.07667527254469	0.33207643085779	0.902581220413817	0.000153	0.000138094926723314	1.49050732766859e-05	2	GSRD008303A00_BB1_01_D1a1a1a1a1b1;GSRD008303A01_BB1_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0127_event01	127	272	274	Node272	Node274	1	Plateau	SouthWest	2.11654517531526	1.160859527503	0.955685647812265	0.548469052795004	9.5e-05	5.21045600155254e-05	4.28954399844746e-05	2	GSRD007997A00_BB1_01_D1a1a1a1a1b1;GSRD007997A01_BB1_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0133_event01	133	277	64	Node277	GSRD008084A00_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	2.91860439964526	2.40004381086318	0.518560588782078	0.822325838731311	0.000131	0.000107724684873802	2.32753151261983e-05	1	GSRD008084A00_BB1_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0137_event01	137	279	66	Node279	GSRD008314A01_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	1.47044191127166	0.164864683641449	1.30557722763021	0.112119140768282	6.6e-05	7.39986329070661e-06	5.86001367092934e-05	1	GSRD008314A01_BB1_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0155_event01	155	284	288	Node284	Node288	1	Plateau	SouthWest	0.980294607514438	0.903778412165898	0.0765161953485407	0.921945714316894	4.4e-05	4.05656114299433e-05	3.43438857005669e-06	2	GSRD008088A01_BB1_01_D1a1a1a1a1b1;GSRD008129A01_BB0_02_D1a1a1a1a1b1	FALSE
124	sim0124_edge0160_event01	160	290	291	Node290	Node291	1	Plateau	SouthWest	1.82691267764054	0.299528671909329	1.52738400573122	0.163953469465311	8.2e-05	1.34441844961555e-05	6.85558155038445e-05	2	GSRD008317A00_BB1_01_D1a1a1a1a1b1;GSRD008317A01_BB1_01_D1a1a1a1a1b1	FALSE
124	sim0124_edge0179_event01	179	218	298	Node218	Node298	1	GansuQinghai	Plateau	12.053167787848	1.29949402806416	10.7536737597838	0.1078134852959	0.000541	5.83270955450819e-05	0.000482672904454918	110	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	FALSE
124	sim0124_edge0180_event01	180	298	90	Node298	Y_HRR2695345.bam__	1	Plateau	YellowRiver	2.22794228980554	2.05730060230838	0.170641687497159	0.923408389760377	1e-04	9.23408389760377e-05	7.65916102396231e-06	1	Y_HRR2695345.bam__	FALSE
124	sim0124_edge0182_event01	182	299	91	Node299	Y_HRR1257504.remap.sorted_rg.bam__	1	Plateau	SouthWest	2.22794228980554	0.420481406833163	1.80746088297238	0.188730834167999	1e-04	1.88730834168e-05	8.11269165832001e-05	1	Y_HRR1257504.remap.sorted_rg.bam__	FALSE
124	sim0124_edge0196_event01	196	307	97	Node307	YSW00492A00_BB0_00_D1a1a1a1b	1	Plateau	SouthWest	7.48588609374662	1.15624453974608	6.32964155400053	0.154456603435625	0.000336	5.18974187543701e-05	0.00028410258124563	1	YSW00492A00_BB0_00_D1a1a1a1b	FALSE
124	sim0124_edge0197_event01	197	307	98	Node307	GSRD008320A01_BB1_01_D1a1a1a1b	1	Plateau	SouthWest	5.21338495814497	0.702037337084224	4.51134762106074	0.134660559832133	0.000234	3.15105710007192e-05	0.000202489428999281	1	GSRD008320A01_BB1_01_D1a1a1a1b	FALSE
124	sim0124_edge0202_event01	202	311	312	Node311	Node312	1	Plateau	SouthWest	1.47044191127166	1.43295068332215	0.0374912279495088	0.974503428076879	6.6e-05	6.4317226253074e-05	1.68277374692596e-06	6	GSRD008057A00_BB1_01_D1a1a1a1b;GSRD008057A01_BB1_01_D1a1a1a1b;GSRD008157A01_BB1_01_D1a1a1a1b	FALSE
124	sim0124_edge0216_event01	216	318	319	Node318	Node319	1	Plateau	SouthWest	0.334191343470831	0.322519610631228	0.0116717328396029	0.965074700264875	1.5e-05	1.44761205039731e-05	5.23879496026877e-07	3	GSRD008047A01_BB1_01_D1a1a1a1b;GSRD008171A00_BB1_01_D1a1a1a1b;GSRD008171A01_BB1_01_D1a1a1a1b	FALSE
124	sim0124_edge0224_event01	224	322	323	Node322	Node323	1	Plateau	SouthWest	1.33676537388332	1.30731718698802	0.0294481868953056	0.97797056426607	6e-05	5.86782338559642e-05	1.3217661440358e-06	3	GSRD008111A00_BB0_01_D1a1a1a1b;GSRD008111A01_BB0_01_D1a1a1a1b;GSRD008212A00_BB1_01_D1a1a1a1b	FALSE
124	sim0124_edge0230_event01	230	310	325	Node310	Node325	1	Plateau	SouthWest	0.913456338820272	0.627078122119057	0.286378216701215	0.68648943082373	4.1e-05	2.81460666637729e-05	1.28539333362271e-05	33	Chuan10231A03_BB0_01_D1a1a1a1b;GSRD002335A00_BB1_01_D1a1a1a1b;GSRD005407A00_BB0_01_D1a1a1a1b	FALSE
124	sim0124_edge0299_event01	299	359	148	Node359	GSRD008063A01_BB1_01_D1a1a1a1b	1	Plateau	SouthWest	4.56728169410136	2.27635398572392	2.29092770837744	0.498404551806784	0.000205	0.000102172933120391	0.000102827066879609	1	GSRD008063A01_BB1_01_D1a1a1a1b	FALSE
124	sim0124_edge0300_event01	300	359	149	Node359	GSRD008162A00_BB1_01_D1a1a1a1b	1	Plateau	SouthWest	3.74294304687331	0.335029539779559	3.40791350709375	0.0895096547246231	0.000168	1.50376219937367e-05	0.000152962378006263	1	GSRD008162A00_BB1_01_D1a1a1a1b	FALSE
124	sim0124_edge0307_event01	307	363	364	Node363	Node364	1	Plateau	SouthWest	2.94088382254332	0.993394982084168	1.94748884045915	0.337787903918308	0.000132	4.45880033172167e-05	8.74119966827833e-05	2	GSRD007969A00_BB1_01_D1a1a1a1b;GSRD007969A01_BB1_01_D1a1a1a1b	FALSE
124	sim0124_edge0316_event01	316	365	367	Node365	Node367	1	Plateau	SouthWest	2.29478055849971	1.39918816705241	0.895592391447295	0.609726346978981	0.000103	6.28018137388351e-05	4.01981862611649e-05	5	GSRD009811A00_BB0_00_D1a1a1a1b;GSRD009881A00_BB0_00_D1a1a1a1b;GSRD009892A00_BB0_00_D1a1a1a1b	FALSE
124	sim0124_edge0369_event01	369	394	395	Node394	Node395	1	Plateau	YellowRiver	3.74294304687331	1.23117588335875	2.51176716351456	0.328932572027036	0.000168	5.5260672100542e-05	0.000112739327899458	2	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2	FALSE
124	sim0124_edge0369_event02	369	394	395	Node394	Node395	2	YellowRiver	GansuQinghai	3.74294304687331	1.48989456934434	2.25304847752897	0.398054298632445	0.000168	6.68731221702508e-05	0.000101126877829749	2	GSRD008110A00_BB0_01_D1a1a1a1b2;GSRD008110A01_BB0_01_D1a1a1a1b2	FALSE
124	sim0124_edge0371_event01	371	395	184	Node395	GSRD008110A01_BB0_01_D1a1a1a1b2	1	GansuQinghai	SouthWest	0.0222794228980554	0.0111397114490277	0.0111397114490277	0.5	1e-06	5e-07	5e-07	1	GSRD008110A01_BB0_01_D1a1a1a1b2	FALSE
124	sim0124_edge0395_event01	395	405	406	Node405	Node406	1	Plateau	SouthWest	5.52529687871774	2.27495208199849	3.25034479671925	0.411733908952679	0.000248	0.000102110009420264	0.000145889990579736	2	GSRD008072A00_BB1_01_D1a1a1a1b;GSRD008072A01_BB1_01_D1a1a1a1b	FALSE
124	sim0124_edge0398_event01	398	208	407	Node208	Node407	1	GansuQinghai	Plateau	25.9109688304384	1.02733315822283	24.8836356722156	0.0396485814538893	0.001163	4.61113002308733e-05	0.00111688869976913	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	FALSE
124	sim0124_edge0398_event02	398	208	407	Node208	Node407	2	Plateau	SouthWest	25.9109688304384	7.87110972354234	18.0398591068961	0.303775199416546	0.001163	0.000353290556921443	0.000809709443078557	8	Chuan10298A00_BB0_00_D1a1a1b1a2;CQ10079A00_BB0_00_D1a1a1b1a;GSRD008877A00_BB0_01_D1a1a1b2	FALSE
124	sim0124_edge0399_event01	399	407	408	Node407	Node408	1	SouthWest	GansuQinghai	10.0925785728191	6.19509643784363	3.89748213497548	0.613826921747034	0.000453	0.000278063595551407	0.000174936404448593	4	GSRD008877A00_BB0_01_D1a1a1b2;GSRD009669A00_BB0_01_D1a1a1b2;GSRD009669A01_BB0_01_D1a1a1b2	FALSE
124	sim0124_edge0399_event02	399	407	408	Node407	Node408	2	GansuQinghai	Plateau	10.0925785728191	6.47682802770465	3.61575054511445	0.641741650161413	0.000453	0.00029070896752312	0.00016229103247688	4	GSRD008877A00_BB0_01_D1a1a1b2;GSRD009669A00_BB0_01_D1a1a1b2;GSRD009669A01_BB0_01_D1a1a1b2	FALSE
124	sim0124_edge0399_event03	399	407	408	Node407	Node408	3	Plateau	SouthWest	10.0925785728191	8.56866908318939	1.52390948962971	0.849006923390833	0.000453	0.000384600136296047	6.83998637039527e-05	4	GSRD008877A00_BB0_01_D1a1a1b2;GSRD009669A00_BB0_01_D1a1a1b2;GSRD009669A01_BB0_01_D1a1a1b2	FALSE
124	sim0124_edge0409_event01	409	412	205	Node412	GSRD009801A00_BB0_00_D1a1a1b1b	1	SouthWest	GansuQinghai	14.1697129631632	4.92541772993595	9.24429523322729	0.347601799891111	0.000636	0.000221074744730747	0.000414925255269253	1	GSRD009801A00_BB0_00_D1a1a1b1b	FALSE
124	sim0124_edge0409_event02	409	412	205	Node412	GSRD009801A00_BB0_00_D1a1a1b1b	2	GansuQinghai	Plateau	14.1697129631632	5.3707875623741	8.79892540078915	0.379032911699513	0.000636	0.00024106493184089	0.00039493506815911	1	GSRD009801A00_BB0_00_D1a1a1b1b	FALSE
124	sim0124_edge0409_event03	409	412	205	Node412	GSRD009801A00_BB0_00_D1a1a1b1b	3	Plateau	SouthWest	14.1697129631632	6.68239431224125	7.48731865092199	0.471597013264373	0.000636	0.000299935700436141	0.000336064299563859	1	GSRD009801A00_BB0_00_D1a1a1b1b	FALSE
125	sim0125_edge0001_event01	1	208	209	Node208	Node209	1	SouthWest	GansuQinghai	17.2665527459929	16.8132173577514	0.453335388241527	0.973744881511063	0.000775	0.000754652283171074	2.03477168289262e-05	199	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10231A03_BB0_01_D1a1a1a1b;Chuan10292A00_BB0_00_D1a1a1a1a1b1	FALSE
125	sim0125_edge0006_event01	6	211	3	Node211	L8067.Y.trim.bam__	1	GansuQinghai	Plateau	2.22794228980554	0.904586586721986	1.32335570308356	0.406018859133438	1e-04	4.06018859133438e-05	5.93981140866562e-05	1	L8067.Y.trim.bam__	FALSE
125	sim0125_edge0008_event01	8	212	4	Node212	L7053.Y.trim.bam__	1	GansuQinghai	Plateau	2.22794228980554	0.0912359877782652	2.13670630202728	0.0409507859318153	1e-04	4.09507859318153e-06	9.59049214068185e-05	1	L7053.Y.trim.bam__	FALSE
125	sim0125_edge0010_event01	10	213	5	Node213	HRR660152_Y_rg.bam__	1	GansuQinghai	Plateau	2.22794228980554	1.0594053783085	1.16853691149704	0.475508447034762	1e-04	4.75508447034762e-05	5.24491552965239e-05	1	HRR660152_Y_rg.bam__	FALSE
125	sim0125_edge0014_event01	14	215	7	Node215	HRR1385301.Y.bam__	1	GansuQinghai	Plateau	2.22794228980554	1.86223014854028	0.365712141265263	0.835852058224909	1e-04	8.35852058224909e-05	1.64147941775091e-05	1	HRR1385301.Y.bam__	FALSE
125	sim0125_edge0016_event01	16	216	8	Node216	HRR1385290.Y.bam__	1	GansuQinghai	Plateau	2.22794228980554	0.628770339839503	1.59917194996604	0.282220209525438	1e-04	2.82220209525438e-05	7.17779790474563e-05	1	HRR1385290.Y.bam__	FALSE
125	sim0125_edge0018_event01	18	217	9	Node217	HRR1295204_Y.bam__	1	GansuQinghai	SouthWest	2.22794228980554	0.427003147405462	1.80093914240008	0.191658082599048	1e-04	1.91658082599048e-05	8.08341917400952e-05	1	HRR1295204_Y.bam__	FALSE
125	sim0125_edge0021_event01	21	219	220	Node219	Node220	1	GansuQinghai	Plateau	4.72323765438775	0.417711188436228	4.30552646595152	0.0884374700155488	0.000212	1.87487436432964e-05	0.000193251256356704	10	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1	FALSE
125	sim0125_edge0021_event02	21	219	220	Node219	Node220	2	Plateau	YellowRiver	4.72323765438775	2.23880164084443	2.48443601354332	0.473997246097631	0.000212	0.000100487416172698	0.000111512583827302	10	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1	FALSE
125	sim0125_edge0021_event03	21	219	220	Node219	Node220	3	YellowRiver	GansuQinghai	4.72323765438775	3.00643765535096	1.71679999903679	0.636520513118384	0.000212	0.000134942348781097	7.70576512189026e-05	10	Chuan10108A00_BB0_00_D1a1a1a1a1b2;Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1	FALSE
125	sim0125_edge0026_event01	26	222	223	Node222	Node223	1	GansuQinghai	Plateau	5.52529687871774	5.21653522155468	0.308761657163061	0.944118539882926	0.000248	0.000234141397890966	1.38586021090345e-05	4	Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1;GSRD009778A00_BB0_00_D1a1a1a1a1b1	FALSE
125	sim0125_edge0026_event02	26	222	223	Node222	Node223	2	Plateau	SouthWest	5.52529687871774	5.24361941039365	0.281677468324089	0.949020392115209	0.000248	0.000235357057244572	1.26429427554281e-05	4	Chuan10292A00_BB0_00_D1a1a1a1a1b1;GSRD005430A00_BB0_01_D1a1a1a1a1b1;GSRD009778A00_BB0_00_D1a1a1a1a1b1	FALSE
125	sim0125_edge0033_event01	33	222	226	Node222	Node226	1	GansuQinghai	Plateau	1.02485345331055	0.947698173231209	0.0771552800793398	0.924715792457831	4.6e-05	4.25369264530602e-05	3.46307354693977e-06	4	Chuan10108A00_BB0_00_D1a1a1a1a1b2;GSRD009056A00_TS0_00_D1a1a1a1a1b1;GSRD009825A00_BB0_00_D1a1a1a1a1b2	FALSE
125	sim0125_edge0035_event01	35	227	16	Node227	GSRD009056A00_TS0_00_D1a1a1a1a1b1	1	Plateau	SouthWest	5.03514957496052	1.17141511945623	3.8637344555043	0.232647531521526	0.000226	5.2578342123865e-05	0.000173421657876135	1	GSRD009056A00_TS0_00_D1a1a1a1a1b1	FALSE
125	sim0125_edge0036_event01	36	227	17	Node227	YSW00402A00_BB1_01_D1a1a1a1a1b1	1	Plateau	SouthWest	2.4507365187861	2.35372824626266	0.0970082725234329	0.960416686257451	0.00011	0.00010564583548832	4.35416451168042e-06	1	YSW00402A00_BB1_01_D1a1a1a1a1b1	FALSE
