draw	time	log_ne
89	12400.00000	9.19570
89	12600.00000	9.81212
89	12800.00000	9.81212
89	13000.00000	9.81212
89	13200.00000	9.81212
89	13400.00000	9.81212
89	13600.00000	9.87208
89	13800.00000	9.87208
89	14000.00000	9.87208
89	14200.00000	9.87208
89	14400.00000	9.87208
89	14600.00000	9.85717
89	14800.00000	9.85717
89	15000.00000	9.85717
89	15200.00000	9.85717
89	15400.00000	9.36728
89	15600.00000	9.36728
89	15800.00000	9.36728
89	16000.00000	9.36728
89	16200.00000	9.36728
89	16400.00000	9.38059
89	16600.00000	9.38059
89	16800.00000	9.38059
89	17000.00000	9.38059
89	17200.00000	9.38059
89	17400.00000	8.80730
89	17600.00000	8.80730
89	17800.00000	8.80730
89	18000.00000	8.80730
89	18200.00000	8.80730
89	18400.00000	8.78371
89	18600.00000	8.78371
89	18800.00000	8.78371
89	19000.00000	8.78371
89	19200.00000	8.78371
89	19400.00000	9.14121
89	19600.00000	9.14121
89	19800.00000	9.14121
89	20000.00000	9.14121
90	0.00000	10.87765
90	200.00000	10.87765
90	400.00000	10.87765
90	600.00000	10.87765
90	800.00000	10.87765
90	1000.00000	11.51247
90	1200.00000	11.51247
90	1400.00000	11.51247
90	1600.00000	11.51247
90	1800.00000	11.51247
90	2000.00000	10.85995
90	2200.00000	10.85995
90	2400.00000	10.85995
90	2600.00000	10.85995
90	2800.00000	10.85995
90	3000.00000	10.27058
90	3200.00000	10.27058
90	3400.00000	10.27058
90	3600.00000	10.27058
90	3800.00000	10.27058
90	4000.00000	10.37212
90	4200.00000	10.37212
90	4400.00000	10.37212
90	4600.00000	10.37212
90	4800.00000	10.37212
90	5000.00000	10.06157
90	5200.00000	10.06157
90	5400.00000	10.06157
90	5600.00000	10.06157
90	5800.00000	9.65389
90	6000.00000	9.65389
90	6200.00000	9.65389
90	6400.00000	9.65389
90	6600.00000	9.65389
90	6800.00000	9.92232
90	7000.00000	9.92232
90	7200.00000	9.92232
90	7400.00000	9.92232
90	7600.00000	9.92232
90	7800.00000	9.34146
90	8000.00000	9.34146
90	8200.00000	9.34146
90	8400.00000	9.34146
90	8600.00000	9.34146
90	8800.00000	9.71912
90	9000.00000	9.71912
90	9200.00000	9.71912
90	9400.00000	9.71912
90	9600.00000	9.71912
90	9800.00000	10.53019
90	10000.00000	10.53019
90	10200.00000	10.53019
90	10400.00000	10.53019
90	10600.00000	10.10855
90	10800.00000	10.10855
90	11000.00000	10.10855
90	11200.00000	10.10855
90	11400.00000	10.10855
90	11600.00000	10.00981
90	11800.00000	10.00981
90	12000.00000	10.00981
90	12200.00000	10.00981
90	12400.00000	10.00981
90	12600.00000	9.77133
90	12800.00000	9.77133
90	13000.00000	9.77133
90	13200.00000	9.77133
90	13400.00000	9.77133
90	13600.00000	9.18144
90	13800.00000	9.18144
90	14000.00000	9.18144
90	14200.00000	9.18144
90	14400.00000	9.18144
90	14600.00000	9.18319
90	14800.00000	9.18319
90	15000.00000	9.18319
90	15200.00000	9.18319
90	15400.00000	8.99644
90	15600.00000	8.99644
90	15800.00000	8.99644
90	16000.00000	8.99644
90	16200.00000	8.99644
